layer,bits,bit_setting,view,mode,rotation_path,rotation_seed,qjl_seed,storage_dtype,rotation_dim,learned_rotation_orthogonality_error,learned_rotation_determinant_error_max,effective_rotation_orthogonality_error,effective_rotation_determinant_error_max,block,learned_orthogonality_error,learned_determinant,learned_determinant_error,effective_orthogonality_error,effective_determinant,effective_determinant_error,effective_orthogonality_error_z,effective_determinant_error_z,is_outlier
0,2.0,2.0,vector,key_only_block_so8_triality_vector,artifacts/research_extension/triality_full_train_prod_bf16/rotations/layer_00_bits_2_vector.pt,70217,70271,bfloat16,256,0.0044951289892196655,0.0071985349270897725,0.0044951289892196655,0.0071985349270897725,22,0.0024171024560928345,1.0038582106434109,0.003858210643410853,0.0024171024560928345,1.0038582106434113,0.0038582106434112973,-1.0553806072972922,1.2193594966823595,False
0,2.0,2.0,vector,key_only_block_so8_triality_vector,artifacts/research_extension/triality_full_train_prod_bf16/rotations/layer_00_bits_2_vector.pt,70217,70271,bfloat16,256,0.0044951289892196655,0.0071985349270897725,0.0044951289892196655,0.0071985349270897725,23,0.0025129318237304688,0.998711038176481,0.0012889618235190081,0.0025129318237304688,0.9987110381764808,0.0012889618235192302,-0.9176793511121824,-0.47356001941625664,False
0,2.0,2.0,vector,key_only_block_so8_triality_vector,artifacts/research_extension/triality_full_train_prod_bf16/rotations/layer_00_bits_2_vector.pt,70217,70271,bfloat16,256,0.0044951289892196655,0.0071985349270897725,0.0044951289892196655,0.0071985349270897725,24,0.0034644603729248047,1.0071985349270898,0.0071985349270897725,0.0034644603729248047,1.0071985349270898,0.0071985349270897725,0.4496121144384905,3.4203530813266765,False
0,2.0,2.0,vector,key_only_block_so8_triality_vector,artifacts/research_extension/triality_full_train_prod_bf16/rotations/layer_00_bits_2_vector.pt,70217,70271,bfloat16,256,0.0044951289892196655,0.0071985349270897725,0.0044951289892196655,0.0071985349270897725,25,0.004086017608642578,0.9938474464249581,0.0061525535750418525,0.004086017608642578,0.9938474464249589,0.006152553575041075,1.3427538961199248,2.73113908591737,False
0,2.0,2.0,vector,key_only_block_so8_triality_vector,artifacts/research_extension/triality_full_train_prod_bf16/rotations/layer_00_bits_2_vector.pt,70217,70271,bfloat16,256,0.0044951289892196655,0.0071985349270897725,0.0044951289892196655,0.0071985349270897725,26,0.0029478073120117188,0.9986234884441126,0.0013765115558873608,0.0029478073120117188,0.998623488444113,0.0013765115558870278,-0.29278843826717427,-0.41587208767250217,False
0,2.0,2.0,vector,key_only_block_so8_triality_vector,artifacts/research_extension/triality_full_train_prod_bf16/rotations/layer_00_bits_2_vector.pt,70217,70271,bfloat16,256,0.0044951289892196655,0.0071985349270897725,0.0044951289892196655,0.0071985349270897725,27,0.0037724971771240234,0.9956745234149129,0.004325476585087085,0.0037724971771240234,0.9956745234149126,0.004325476585087418,0.8922431777037045,1.5272485675061553,False
0,2.0,2.0,vector,key_only_block_so8_triality_vector,artifacts/research_extension/triality_full_train_prod_bf16/rotations/layer_00_bits_2_vector.pt,70217,70271,bfloat16,256,0.0044951289892196655,0.0071985349270897725,0.0044951289892196655,0.0071985349270897725,28,0.0025998884811997414,1.003214578569363,0.0032145785693629136,0.0025998884811997414,1.0032145785693627,0.0032145785693626916,-0.7927276660248367,0.7952599346206016,False
0,2.0,2.0,vector,key_only_block_so8_triality_vector,artifacts/research_extension/triality_full_train_prod_bf16/rotations/layer_00_bits_2_vector.pt,70217,70271,bfloat16,256,0.0044951289892196655,0.0071985349270897725,0.0044951289892196655,0.0071985349270897725,29,0.0036156177520751953,1.0001967485656214,0.0001967485656213519,0.0036156177520751953,1.0001967485656218,0.000196748565621796,0.6668165216444857,-1.1932369637901745,False
0,2.0,2.0,vector,key_only_block_so8_triality_vector,artifacts/research_extension/triality_full_train_prod_bf16/rotations/layer_00_bits_2_vector.pt,70217,70271,bfloat16,256,0.0044951289892196655,0.0071985349270897725,0.0044951289892196655,0.0071985349270897725,30,0.002338409423828125,1.0016893780585245,0.0016893780585245377,0.002338409423828125,1.001689378058525,0.0016893780585249818,-1.168457941135508,-0.20971929929774202,False
0,2.0,2.0,vector,key_only_block_so8_triality_vector,artifacts/research_extension/triality_full_train_prod_bf16/rotations/layer_00_bits_2_vector.pt,70217,70271,bfloat16,256,0.0044951289892196655,0.0071985349270897725,0.0044951289892196655,0.0071985349270897725,31,0.0040552616119384766,1.0019482699963884,0.0019482699963884187,0.0040552616119384766,1.0019482699963884,0.0019482699963884187,1.298559308533847,-0.039131222823305944,False
0,2.0,2.0,spinor_plus_proxy,key_only_block_so8_triality_plus,artifacts/research_extension/triality_full_train_prod_bf16/rotations/layer_00_bits_2_spinor_plus_proxy.pt,70474,70528,bfloat16,256,0.003829479217529297,0.003942404826586587,0.003829479217529297,0.003942404826586587,0,0.00378595944494009,0.9995673784255363,0.0004326215744636652,0.00378595944494009,0.9995673784255369,0.0004326215744631101,0.9115876775691586,-1.0378164311828513,False
0,2.0,2.0,spinor_plus_proxy,key_only_block_so8_triality_plus,artifacts/research_extension/triality_full_train_prod_bf16/rotations/layer_00_bits_2_spinor_plus_proxy.pt,70474,70528,bfloat16,256,0.003829479217529297,0.003942404826586587,0.003829479217529297,0.003942404826586587,1,0.003046274185180664,1.0013507234704075,0.0013507234704075444,0.003046274185180664,1.0013507234704075,0.0013507234704075444,-0.15129723925128155,-0.4328642734246283,False
